text,label
Karena fokus pada satu tugas robot-robot ini lebih murah efisien dan langsung mengurangi kebutuhan tenaga manusia. Industri dari manufaktur sampai kesehatan kini mulai geser dari pekerja ke mesin. Source: CNBC Indonesia #robot #phk,ideologi
karena jujur aja gue suka dengan yang namanya kebebasan berekspresi dan semua orang berhak untuk itu.,pertahanan
Karena masalah pertanian di Indo secara spesifik solusinya bukan semata2 Teknologi atau hal2 yg dipelajarin di kelas2 bisnis kampus luar negeri.. ada masalah tataniaga Pupuk palsu infrastruktur dasar kayak jalan produksi luas penguasaan lahan SDM pertanian dll..,harmoni
Kasus ini menyoroti ketidakmerataan hukum dalam penerapan UU ITE serta belum adanya kejelasan pengaturan undang-undang soal kebebasan berekspresi.,pertahanan
KDM adalah sosok pemimpin yang dekat dengan rakyat berani bersuara dan memahami akar persoalan masyarakat. Kami mendukung langkah-langkah progresifnya untuk membenahi sistem dan menegakkan keadilan sosial secara nyata bukan hanya lewat retorika.,ideologi
Keadilan Sosial bagi Rakyat Indonesia? Pak @prabowo ? Masih ingat Buku Bapak kan #paradoxindonesia ?,ideologi
Kebayang ga lu produksi makanan invest waktu buat bikin menu baru yang nikmat sehat bersih. Kemudian orang datang bilang ih harganya mahal banget padahal cuma dibikin di dapur rumah dan harga bahannya murah. Come one kapan mau maju produsen lokal kalau selalu ga dihargai,harmoni
kebebasan berekspresi juga termasuk dalam kebebasan berpendapat. ketika suatu kelompok dilarang untuk menyuarakan eksistensinya ini menunjukkan bahwa keberagaman ekspresi tidak diakui. represi ini adalah sinyal kuat bahwa mereka berusaha membuat narasi tunggal yang harus--,pemerataan
Kebijakan bagus. Nilai tambah hilirasasi harus dinikmati oleh rakyat dan Negara. Bukan hilirisasi seperti yg dilakukan oleh rezim Jokowi nilai tambahnya dinikmati oleh perusahaan China.,ideologi
kebijaksanaan dalam permusyawaratan/perwakilan serta dengan mewujudkan suatu Keadilan sosial bagi seluruh rakyat Indonesia. 7. BPUPKI: Badan Penyelidik Usaha-usaha Persiapan Kemerdekaan Indonesia PPKI: Panitia Persiapan Kemerdekaan Indonesia 8. 1 juni 1945 9. 200 mil,sdm
Kegiatan ini menjadi bentuk dukungan PLN terhadap gaya hidup ramah lingkungan dan kolaborasi masyarakat. Melalui berbagai inisiatif ini PLN terus menunjukkan komitmennya terhadap tanggung jawab sosial demi pembangunan yang lebih hijau di Indonesia. Puncaknya pada hari,harmoni
Kegiatan pengumpulan data STPIM bertujuan untuk menghasilkan statistik industri manufaktur skala menengah dan besar. Statistik industri manufaktur yang dimaksud antara lain jumlah perusahaan bahan baku produksi tenaga kerja dan karakteristik lainnya. Kegiatan ini dilaksanakan,reformasi
Kemarahan publik meledak. Media sosial penuh dengan tagar #JusticeForArgo. Mahasiswa turun tangan masyarakat sipil ikut menyuarakan tuntutan: transparansi dan keadilan. Karena nyawa tidak boleh dinilai dari status sosial pelaku.,harmoni
Kementerian yang dikasih tanggung jawab pelayanan transportasi dan rantai pasok logistik malah anggarannya nggak tinggi-tinggi amat.,pemerataan
kemiskinan dipelihara biar pada mau terima receh buat bela pembunuh kaya gini istighfar gue sih,pemerataan
Kenapa ini penting? Karena populasi lansia bukan masalah tapi aset. Jika lingkungan mendukung lansia bisa: Tetap aktif Berkontribusi secara sosial &amp,harmoni
Keputusan China mengenakan bea anti-dumping akan mengganggu rantai pasok global karena: Produk propylene copolymer dari AS akan keluar dari pasar China Kompetitor dari Asia dan Timur Tengah akan mengisi kekosongan pasar itu. Kalau Asia darimana?,pertahanan
kerja proyek ini juga dianggap strategis karena memanfaatkan teknologi dan kapal produksi hasil karya anak bangsa. Dengan produksi minyak mencapai ribuan barel per hari dan gas hingga 60 MMSCFD proyek ini diharapkan mendongkrak target energi nasional 2030.,hilirisasi
Kesenjangan infrastruktur digital antara wilayah perkotaan dan pedesaan masalah keamanan data yang semakin kompleks serta keterbatasan sumber daya manusia yang mumpuni di bidang digital masih menjadi pekerjaan rumah yang harus kita selesaikan.,pekerjaan
Kesepakatan kerja sama ini berfokus pada perluasan kapabilitas produksi pesawat PTDI untuk meningkatkan output produksi sesuai kebutuhan pasar domestik dan internasional serta mendorong lokalisasi rantai pasok Aerostructure dengan tetap mengacu pada aturan Original Equipment..,hilirisasi
Keterbatasan infrastruktur: Kurangnya pelabuhan modern penyimpanan dingin dan logistik membatasi efisiensi rantai pasok. Investasi infrastruktur sangat diperlukan (Statista).,pemerataan
Ketika KDM jadikan vasektomi sbg syarat terima bansos tentu saja aku sangat amat tidak setuju. Karena dilarang agama. Just it! Vasektomi bukan solusi harusnya pemerintah hadir memberikan di tengah polemik kemiskinan struktural ini.,ideologi
keuntungan karena initial disadvantage manufaktur dibanding bahan mentah secara modal dan waktu teroffset undang2 coal export ban Inggris yang juga didukung keadaan geopolitik eropa yang perang regional terus selama abad 18 sampai awal abad 19. Jadi semua kebijakn progresif suka&gt,pemerataan
Kita gak bisa lagi hanya andalkan ekspor bahan mentah. Indonesia harus bangun industri dalam negeri dari pangan sampai teknologi. Bukan hanya soal ekonomi tapi soal kedaulatan.,harmoni
Klo Indonesia pintar ciptakan lapangan kerja bahan mentah nikel sawit dan lain 2 -ciptakan kerja produksi - ciptakan lapangan kerja produsen - ciptakan lapangan kerja kebutuhan dalem negeri dan ekspor,pemerataan
Kondisi alam semakin lama semakin menurun kualitasnya. Kerusakan dan pencemaran lingkungan menjadi perhatian dan keprihatinan bersama. Dinas Lingkungan Hidup Kabupaten Bantul mengajak masyarakat untuk ikut berperan dalam pengendalian kerusakan dan pencemaran lingkungan.,harmoni
Kondisi itu menyebabkan banyaknya nyamuk dan warga terancam terkena penyakit demam berdarah. Petugas dinas lingkungan hidup mengklaim tumpukan sampah muncul karena terbawa banjir kiriman. Terlihat dari pantauan tim RTV dinas lingkungan hidup mulai mengangkut sampah tersebut.,pekerjaan
Koperasi ini jadi solusi nyata atas keresahan masyarakat desa: rantai pasok panjang harga bahan pokok tak stabil sulitnya akses kerja dan layanan kesehatan.,pemerataan
Korupsi dan ketimpangan sosial adalah isu penting . Seperti yang dilakukan Pertamina dan tambang juga perekonomian . Konservasi alam dan lingkungan yang mungkin kementrian lingkungan hidup ongkang ongkang kaki.,reformasi
Korupsi nyawa orang penipuan kemiskinan semua orang yg bertanggung jawab dan katanya siap untuk memimpin tuh bener-bener dibutakan banget ya? Naudzubillahimindzalik dan wallahualam cuma tuh liat scr fakta di lapangan kaya yg iya gt hati nuraninya kaya beneran dimatiin.,pemerataan
Kota ini katanya tumbuh pesat Tapi kok cuma segelintir yang merasakannya? Masih banyak warga yang berjuang buat makan sekolah dan tinggal layak ÃÂ¯ÃÂ¸ÃÂ Keadilan sosial itu hak semua bukan hadiah buat yang mampu ÃÂ¢Ã¢âÂ¬ÃÂÃÂ¯ÃÂ¸ÃÂÃÂ¯ÃÂ¸ÃÂ,ideologi
Kritik terhadap patronase ini bukan bentuk pembelahan. Justru ini bentuk keberpihakan pada keadilan internal dalam gerakan. Karena gimana mungkin kita bicara keadilan sosial kalo di dalam tubuh gerakan sendiri relasi kuasa ga pernah disentuh?,sdm
Kritis terhadap programnya pak KDM itu bagus. Tapi kalau masalah kenakalan remaja saya lebih prefer utk dimasukkan ke barak militer agar mengikuti standar disiplin militer mereka di sana menganggap barak sbg ruang aman krn rumah dan lingkungan ga mendukung mereka.,reformasi
Kukira phk massal pengangguran dimana2 nepo kurop kemiskinan keadilan yang dimainin militerisasi sampe2 perusahaan asing gada yang mau invest di indo ternyata bisa lebih gila lagi ya lu takut akhirat minimal pak,harmoni
Kunjungan Kerja oleh Menteri Kehutanan RI @rajaantoni dalam rangka peninjauan lokasi Perhutanan Sosial di Ds Wonoharjo Kemusu Kab. Boyolali di dampingi oleh Kepala DLHK Jateng @widi_artanto CDK Wil 3 dan KTH Wono Lestari I &amp,pemerataan
Kurban itu bukan cuma tentang ibadah personal. Tapi juga tentang keadilan sosial. Tentang memastikan semua orang bisa ikut merayakan hari besar ini dengan senyum dan sepiring daging di meja mereka. ÃÂ¯ÃÂ¸ÃÂ #KurbanSengaruhItu @dompetdhuafaorg,hilirisasi
Lagi zoom sama atase perdagangan sama kemendag komedi wkwk yang ngepush ekspor barang mentah kan pemerenta trus sekarang ngeluh pasokan dalam negeri menipis trus mau ada regulasi pembatasan ekspor bahan mentah,pekerjaan
lagian jg kalau mau kerja di tambang-tambangan juga jurusan yang baru masih bisa gasihh org kmnmn harusnya bs,hilirisasi
Langkah ini bisa memperkuat posisi Indonesia di rantai pasok global. Ada saham di IDX yang bisa ikut diuntungkan? ,pemerataan
Langkah ini menjadi bukti nyata bahwa Pemerintah Kabupaten Tangerang terus berupaya menjangkau wilayah pedesaan dengan infrastruktur dasar yang layak.,pemerataan
Langkah strategis ini menjadikan Kepulauan Banggai sebagai mitra penting dalam rantai pasok global sekaligus membuka peluang ekspor produk kelapa Indonesia ke pasar internasional. Kolaborasi ini juga memperkuat posisi Indonesia sebagai produsen santan unggulan di tengah,harmoni
laptop tablet serta telepon pintar industri perangkat keras mulai tumbuh. Bukan hanya komputer tetapi juga semua periferal seperti printer alat input/ output lainnya. Industri perangkat keras melahirkan industri manufaktur perangkat keras.,hilirisasi
Lo bayangin deh dari dulu kita cuma ekspor bahan mentah sekarang? Kita refine sendiri kita olah sendiri kita jadi pemain utama.,sdm
Lomba tenis meja ini merupakan salah satu bentuk pembinaan kepribadian yang bertujuan untuk mendorong pola hidup sehat disiplin serta meningkatkan semangat sportifitas dalam lingkungan rutan.,pemerataan
Lu kan udah liat di TV waktu gas melon langka dan harus ngantri dapatnya karena kebodohan satu orang. ada bapak2 seorang ayah yang berkata ke orang bodoh itu: jangan ganggu kemiskinan kami !! ,hilirisasi
mana yang katanya kebebasan berekspresi dan menyampaikan aspirasi adalah hak setiap warga indonesia yang dijamin konstitusi?,reformasi
masyarakat maka cita-cita pembangunan desa yang berkeadilan dan berkelanjutan dapat lebih mudah diwujudkan. @kejaksaan.ri @kejati_jabar @jaksapedia Kejaksaan Negeri Purwakarta BEDAS! [Berani. Empati Dinamis Akuntabel Solid],harmoni
Mau dimasukkin emiten tambang maksudnya? Biar makin gacor ngerusak alam?,pertahanan
Media sosial memang tempat berekspresi. Tapi ingat: kebebasan berekspresi bukan bebas mencemarkan nama baik orang lain. Karena satu unggahan bisa jadi perkara pidana.,pekerjaan
Mei 2025 Indeks Kepercayaan Industri (IKI) manufaktur mencapai level 52 11. Meningkat 0 21 poin dibanding April 2025. IKI Mei 2025 ditopang 21 subsektor menyumbang kontribusi 95 7 % terhadap PDB industri pengolahan nonmigas pd Triwulan I 2025 #kultwit,harmoni
melainkan tanggung jawab bersama. PLN menekankan bahwa pelestarian lingkungan bisa dilakukan secara inklusif dan menyenangkan serta menjadi bagian dari gaya hidup sehari-hari. Sementara di Kediri PLN berkolaborasi dengan Yayasan Hijau Daun Mandiri dan komunitas pecinta,pertahanan
Melalui kegiatan ini PLN ingin mengenalkan pemanfaatan teknologi listrik dalam gaya hidup sehari-hari yang ramah lingkungan. #UnleashingEnergyandBeyond #PLNUIDBali #PLN #PLNuntukIndonesia #SwasembadaEnergi #ElectrifyingLifestyle,pekerjaan
Melalui kolaborasi BRICS Indonesia akan memperluas akses pelaku IKM thdp teknologi digital &amp,pemerataan
melibatkan masyarakat dalam pengambilan keputusan. Keadilan Sosial: Terapkan kebijakan inklusif untuk melindungi kelompok rentan seperti perempuan anak-anak dan minoritas. Ekonomi Inklusif: Rancang sistem pajak progresif dan redistribusi kekayaan untuk mengurangi,pemerataan
membuka lapangan kerja membangun mengembangkan usaha #bisnis membentuk mengembangkan #bisnis menciptakan lapangan kerja #investasi membuka pekerjaan investasi dana sektor #ekonomi menciptakan lapangan kerja #teknologi #informasi #energi terbarukan #manufaktur canggih keterampilan,ideologi
Menanggapi hal ini Pemerintah Kabupaten Bogor melalui Dinas Lingkungan Hidup (DLH) melakukan penelusuran dari hulu ke hilir aliran sungai yang tercemar.,ideologi
Menciptakan ruang itu sendiri. Karena ruang publik adalah milik kita bersama dan keadilan sosial hanya mungkin terwujud jika semua orang benar-benar bisa hadir dan diterima di dalamnya.,pertahanan
Menikmati pagi dengan teh hangat sambil membayangkan bisnis dropship yang ramah lingkungan. Hidup terasa lebih ringan saat kita memilih jalan yang tenang dan tetap menjaga bumi untuk generasi selanjutnya.,pemerataan
Mimpi basah aktivis si paling toleransi melalui AI wkwkwk. Lindungi anak-anak kalian dan keluarga dari propaganda keji. Kebebasan berekspresi dan mengemukakan pendapat bukan berarti bebas dari konsekuensi. Semoga kita semua selamat.,harmoni
Mulok itu sama kayak matpel apa guys...? / Muatan lokal tuh bukanya jenis mata pelajaran yang dipilih tiap daerah? Kaya bahasa sunda/jawa/pendidikan lingkungan hidup.,ideologi
nak di bangsa yang begitu besar dan indah ini kau mesti berdiri dengan adilmu sendiri sebab sejak merdeka keadilan sosial hanya bagi mereka yang itu-itu saja. Puisi Nak oleh Theoresia Rumthe,reformasi
Namun kebebasan berekspresi bukanlah hak mutlak dan memiliki batasan terutama ketika menyangkut: Pencemaran nama baik (Pasal 310 KUHP). Penyebaran berita bohong (Pasal 14 ayat (1) UU No. 1/1946). Ujaran kebencian (Pasal 28 ayat (2) UU ITE).,sdm
Nder semoga niat belajarnu jd ibadah yg mendangkan rezeki semakin banyak kedepannya. Semoga kuliahnya gak putus dan rezeki selalu datang dan jdi pemutus rantai kemiskinan dlm keluarga. Aamiin Bs cari sampingan sambil kuliah bs apply beasiswa apapun itu semoga dimudahkan aamiin,pemerataan
Ngaglik Sleman Yogyakarta. Sebelum kecelakaan Argo sempat viral di media sosial dengan tagar #JUSTICEFORARGO yang menuntut keadilan atas kematiannya. Dalam unggahan di platform X (dulu Twitter) Argo dikenal sebagai sosok yang menyebut dirinya yatim yang menimbulkan-,pemerataan
Ngeri kalo ad yg bilang ganti rejim negeri ni baek baek aja... Sama aja podo wae sami mawon 19juta Lapangan kerja ala nepobaby Makan tu hilirisasi,hilirisasi
Nikel tembaga bauksit timah emas hingga rare earth elements akan dibahas di forum ini. Bagaimana industri tambang hingga peran BUMN &amp,hilirisasi
Nikmat apa lagi yang mau di dustakan para maling uang rakyat. Coba perhatikan di pelosok sana masih banyak yang hidup dalam kesusahan dan kemiskinan.,ideologi
Orang pada mikir maju sepak bola selain jadi indentitas kedaerahan club lokal juga bisa bikin ekonomi bergerak larisin UMKM jersey transum. Orang pada pegen sepak bola daerah maju ini malah mundur.,pertahanan
Org2 ex HTI/FPI tdk akn prnh diam mrka akn terus bikin gaduh negara dgn brbagai cara sakit hati dendam kesumat menggelora krn organisasinya di bubarkn smngat mreka akn terus brkobar hingga negara chaos tujuanya agar freeport blok rokan hilirisasi dll di kmbalikan pda sang tuan,reformasi
Pada Hari yang sama Jum at (23/5) bertempat di Dinas Lingkungan Hidup Kabupaten Situbondo digelar pula kegiatan SDI Hunter sebagai bentuk kolaborasi BPS Kabupaten Situbondo Dinas KOMINFO dan BAPPERIDA Situbondo dalam rangka mewujudkan Satu Data Indonesia.,harmoni
Pak Prabowo @prabowo sebagai presiden sudah selayaknya menertibkan medsos yang cenderung menyebarkan hoax dan fitnah. Meyebarkan hoax dan fitnah BUKAN merupakan tujuan/ciri dari DEMOKRASI yang bebas berekspresi dan kebebasan bicara.,pekerjaan
Paling kasian banget sama warga yg tinggalnya di wilayah rendah ditambah rumahnya dekat tambang kalo udah cuaca ekstrim gini banjir bukan bawa air doang tapi sama lumpur2nya juga. Udah gak kehitung kerugiannya berapa. Tapi ya gitu pejabatnya mah diam aja kalo udah gini,ideologi
Para pendiri bangsa udah nulis tujuan negara yang sangat based: ikut serta dalam ketertiban dunia yang berdasarkan kemerdekaan perdamaian abadi dan keadilan sosial. Tapi ga semua presiden mampu mengembannya. Atau jangan-jangan kemauan pun tidak semuanya punya?,hilirisasi
Pas smelter ini udah full jalan nanti dampaknya bakal epic banget buat ekonomi lokal. Indonesia gak cuma ekspor bahan mentah lagi tapi udah jago main di level hilirisasi. Big move ges!,harmoni
Paslon 01 memahami pentingnya keberlanjutan lingkungan hidup. #SerangBersamaAndikaNanang PemimpinBersihÃâÃÂ NggaCaweCawe,hilirisasi
Pelihara kebodohan Pertahankan kemiskinan Dan jadikan bansos sebagai pahlawan #strategipenjajah Mirip dengan konoha ya pak @prabowo @gibran_tweet,pertahanan
pembangunan nasional yang tertuang dalam Asta Cita Presiden khususnya pada Misi ke-4 pengembangan sumber daya manusia melalui peningkatan partisipasi masyarakat dalam kegiatan sehat dan produktif dan misi ke-6 pembangunan dari desa untuk pemerataan ekonomi dengan mengangkat,harmoni
Pemerintah dan pemerintah daerah wajib mitigasi dampak buruk hilirisasi tambang pada masyarakat dan lingkungan. Bisa dimulai dgn memeriksa apakah ada AMDAL dan apakah dijalankan.,hilirisasi
